Header,Date,Title,Link,type,session,file_name,text_file_name
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",24/04/2024,"European Union on behalf of European Union and it's 27 Member States as well as Georgia, North Macedonia, Republic of Moldova and Ukraine",https://resolutions.unep.org/incres/uploads/european_union_plenary.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/european_union_plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/european_union_plenary.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",26/04/2024,Kenya on behalf of African Group,https://resolutions.unep.org/incres/uploads/agn_-_transboundary.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/agn_-_transboundary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/agn_-_transboundary.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",26/04/2024,Samoa on behalf of Samoa on behalf of the 39 Small Island Developing States,https://resolutions.unep.org/incres/uploads/aosis_inc4_final_intersessional_work_proposal_-_apr_25_-_revised.docx_.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/aosis_inc4_final_intersessional_work_proposal_-_apr_25_-_revised.docx_.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/aosis_inc4_final_intersessional_work_proposal_-_apr_25_-_revised.docx_.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",27/04/2024,Ghana on behalf of Africa Group,https://resolutions.unep.org/incres/uploads/africa_group_intervention_at_inc4_on_late_night_meetings.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/africa_group_intervention_at_inc4_on_late_night_meetings.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/africa_group_intervention_at_inc4_on_late_night_meetings.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",28/04/2024,Uruguay on behalf of Group of Latin America and the Caribbean,https://resolutions.unep.org/incres/uploads/final_grulac_proposal_on_intersessional_work_inc-4_-_27.04.24.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/final_grulac_proposal_on_intersessional_work_inc-4_-_27.04.24.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/final_grulac_proposal_on_intersessional_work_inc-4_-_27.04.24.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",28/04/2024,European Union on behalf of European Union and its 27 Member States,https://resolutions.unep.org/incres/uploads/european_union_plenary_intersessional_work.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/european_union_plenary_intersessional_work.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/european_union_plenary_intersessional_work.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",29/04/2024,Ghana on behalf of African Group,https://resolutions.unep.org/incres/uploads/africa_group_statement_on_intersessional_work_plenary_28.4.24.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/africa_group_statement_on_intersessional_work_plenary_28.4.24.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/africa_group_statement_on_intersessional_work_plenary_28.4.24.txt
Item 7: Closure of the session,29/04/2024,Vanuatu on behalf of Pacific Small Island Developing States,https://resolutions.unep.org/incres/uploads/pacific_sids-closing_statement_on_intersessional_work.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/pacific_sids-closing_statement_on_intersessional_work.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/pacific_sids-closing_statement_on_intersessional_work.txt
Item 7: Closure of the session,30/04/2024,European Union on behalf of European Union and its Member States,https://resolutions.unep.org/incres/uploads/european_union_plenary_closing_statement.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/european_union_plenary_closing_statement.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/european_union_plenary_closing_statement.txt
Item 7: Closure of the session,30/04/2024,Ghana on behalf of Africa Group,https://resolutions.unep.org/incres/uploads/agn_closing_statement_for_inc-4.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/agn_closing_statement_for_inc-4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/agn_closing_statement_for_inc-4.txt
Item 7: Closure of the session,30/04/2024,Intersessional work,https://resolutions.unep.org/incres/uploads/agn_iw_v2_290424.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/agn_iw_v2_290424.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/agn_iw_v2_290424.txt
Item 7: Closure of the session,30/04/2024,Samoa on behalf of Samoa on behalf of the 39 Small Island Developing States,https://resolutions.unep.org/incres/uploads/inc4_closing_statement_-_samoa_sids.docx_.pdf,Group States,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/inc4_closing_statement_-_samoa_sids.docx_.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/inc4_closing_statement_-_samoa_sids.docx_.txt
Item 1. Opening of the session,23/04/2024,Brazil,https://resolutions.unep.org/incres/uploads/brazil_initial_intervention_23_apr.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/brazil_initial_intervention_23_apr.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/brazil_initial_intervention_23_apr.txt
Item 1. Opening of the session,23/04/2024,Costa Rica,https://resolutions.unep.org/incres/uploads/costa_rica_opening_statement_inc-4_23_april_2024_1.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/costa_rica_opening_statement_inc-4_23_april_2024_1.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/costa_rica_opening_statement_inc-4_23_april_2024_1.txt
Item 1. Opening of the session,23/04/2024,Georgia,https://resolutions.unep.org/incres/uploads/georgia_statement_inc4.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/georgia_statement_inc4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/georgia_statement_inc4.txt
Item 1. Opening of the session,23/04/2024,Guatemala,https://resolutions.unep.org/incres/uploads/intervencion_inicial_23.04.24.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/intervencion_inicial_23.04.24.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/intervencion_inicial_23.04.24.txt
Item 1. Opening of the session,23/04/2024,Kuwait (Arabic  |  English) Arabic,https://resolutions.unep.org/incres/uploads/klm_dwl_lkwyt_.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/klm_dwl_lkwyt_.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/klm_dwl_lkwyt_.txt
Item 1. Opening of the session,23/04/2024,Kuwait (Arabic  |  English) English,https://resolutions.unep.org/incres/uploads/state_of_kuwait_.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/state_of_kuwait_.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/state_of_kuwait_.txt
Item 1. Opening of the session,23/04/2024,Malaysia,https://resolutions.unep.org/incres/uploads/malaysia_national_statement_for_inc-4.docx_.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/malaysia_national_statement_for_inc-4.docx_.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/malaysia_national_statement_for_inc-4.docx_.txt
Item 1. Opening of the session,23/04/2024,Qatar,https://resolutions.unep.org/incres/uploads/statement_the_state_of_qatar.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/statement_the_state_of_qatar.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/statement_the_state_of_qatar.txt
Item 1. Opening of the session,23/04/2024,Republic of Korea,https://resolutions.unep.org/incres/uploads/national_statement_rok.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/national_statement_rok.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/national_statement_rok.txt
Item 1. Opening of the session,23/04/2024,Thailand,https://resolutions.unep.org/incres/uploads/thailand_plenary_general_statement_inc4.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/thailand_plenary_general_statement_inc4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/thailand_plenary_general_statement_inc4.txt
Item 1. Opening of the session,23/04/2024,Uganda,https://resolutions.unep.org/incres/uploads/statement_by_uganda_by_at_inc4_0.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/statement_by_uganda_by_at_inc4_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/statement_by_uganda_by_at_inc4_0.txt
Item 1. Opening of the session,23/04/2024,Ukraine,https://resolutions.unep.org/incres/uploads/opening_remarks_ukraine_inc4.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/opening_remarks_ukraine_inc4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/opening_remarks_ukraine_inc4.txt
Item 1. Opening of the session,24/04/2024,Argentina,https://resolutions.unep.org/incres/uploads/opening_statement_-_argentina_-_inc-4_0.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/opening_statement_-_argentina_-_inc-4_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/opening_statement_-_argentina_-_inc-4_0.txt
Item 1. Opening of the session,24/04/2024,Bangladesh,https://resolutions.unep.org/incres/uploads/opening_statement_bangladesh.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/opening_statement_bangladesh.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/opening_statement_bangladesh.txt
Item 1. Opening of the session,25/04/2024,Rwanda,https://resolutions.unep.org/incres/uploads/rwanda_statement_inc-4_opening_plenary.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/rwanda_statement_inc-4_opening_plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/rwanda_statement_inc-4_opening_plenary.txt
Item 1. Opening of the session,26/04/2024,Kenya,https://resolutions.unep.org/incres/uploads/kenya_statement_opening_plenary.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/kenya_statement_opening_plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/kenya_statement_opening_plenary.txt
Item 1. Opening of the session,27/04/2024,India,https://resolutions.unep.org/incres/uploads/intervention_rop-inc-4_23042024.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/intervention_rop-inc-4_23042024.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/intervention_rop-inc-4_23042024.txt
Item 1. Opening of the session,27/04/2024,Tunisia,https://resolutions.unep.org/incres/uploads/tunisia_inc4_opening_general_statement_0.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/tunisia_inc4_opening_general_statement_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/tunisia_inc4_opening_general_statement_0.txt
Item 1. Opening of the session,29/04/2024,Oman,https://resolutions.unep.org/incres/uploads/oman_statement.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/oman_statement.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/oman_statement.txt
Item 1. Opening of the session,29/04/2024,Uruguay,https://resolutions.unep.org/incres/uploads/declaracion_de_apertura_inc-4_uruguay.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/declaracion_de_apertura_inc-4_uruguay.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/declaracion_de_apertura_inc-4_uruguay.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",23/04/2024,Chile (English  |  Spanish) English,https://resolutions.unep.org/incres/uploads/chile_objective_.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/chile_objective_.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/chile_objective_.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",23/04/2024,Chile (English  |  Spanish) Spanish,https://resolutions.unep.org/incres/uploads/chile_-_intervencion_de_apertura.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/chile_-_intervencion_de_apertura.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/chile_-_intervencion_de_apertura.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",23/04/2024,China,https://resolutions.unep.org/incres/uploads/general_statement_from_china-cn.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/general_statement_from_china-cn.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/general_statement_from_china-cn.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",23/04/2024,Iran (Islamic Republic of),https://resolutions.unep.org/incres/uploads/iran_opening_national_statement_on_inc-4_in_ottawa_on_plastic_pollution.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/iran_opening_national_statement_on_inc-4_in_ottawa_on_plastic_pollution.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/iran_opening_national_statement_on_inc-4_in_ottawa_on_plastic_pollution.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",23/04/2024,Japan,https://resolutions.unep.org/incres/uploads/japan_national_statement_under_agenda_4_inc4final_0.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/japan_national_statement_under_agenda_4_inc4final_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/japan_national_statement_under_agenda_4_inc4final_0.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",23/04/2024,Kazakhstan,https://resolutions.unep.org/incres/uploads/kazakhstan_st.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/kazakhstan_st.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/kazakhstan_st.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",23/04/2024,Mexico,https://resolutions.unep.org/incres/uploads/mexico_plenary.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/mexico_plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/mexico_plenary.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",23/04/2024,Tonga,https://resolutions.unep.org/incres/uploads/tonga_statement_inc4_final_amended.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/tonga_statement_inc4_final_amended.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/tonga_statement_inc4_final_amended.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",23/04/2024,United States of America,https://resolutions.unep.org/incres/uploads/opening_statement_united_states_of_america.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/opening_statement_united_states_of_america.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/opening_statement_united_states_of_america.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",24/04/2024,Armenia,https://resolutions.unep.org/incres/uploads/armenia_0.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/armenia_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/armenia_0.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",24/04/2024,Holy See,https://resolutions.unep.org/incres/uploads/holy_see-plenary.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/holy_see-plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/holy_see-plenary.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",24/04/2024,Paraguay,https://resolutions.unep.org/incres/uploads/paraguay_intervention_cg-1.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/paraguay_intervention_cg-1.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/paraguay_intervention_cg-1.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",24/04/2024,Sri Lanka,https://resolutions.unep.org/incres/uploads/statement_revised.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/statement_revised.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/statement_revised.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",24/04/2024,Zimbabwe,https://resolutions.unep.org/incres/uploads/zimbabwe_national_statement-_plenary.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/zimbabwe_national_statement-_plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/zimbabwe_national_statement-_plenary.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",25/04/2024,Panama,https://resolutions.unep.org/incres/uploads/discuso_de_apertura_-_republica_de_panama.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/discuso_de_apertura_-_republica_de_panama.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/discuso_de_apertura_-_republica_de_panama.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",25/04/2024,Uganda,https://resolutions.unep.org/incres/uploads/uganda_statement_on_article_1.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/uganda_statement_on_article_1.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/uganda_statement_on_article_1.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",25/04/2024,"Venezuela, Bolivarian Republic of",https://resolutions.unep.org/incres/uploads/intervention_venezuela_inc4.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/intervention_venezuela_inc4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/intervention_venezuela_inc4.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",26/04/2024,Ethiopia,https://resolutions.unep.org/incres/uploads/ethiopia_inc-4_2023_statement_agenda_item_four_0.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/ethiopia_inc-4_2023_statement_agenda_item_four_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/ethiopia_inc-4_2023_statement_agenda_item_four_0.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",26/04/2024,Nepal,https://resolutions.unep.org/incres/uploads/nepal_gerneral_statement_for_the_effectiveness_of_the_treaty_0.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/nepal_gerneral_statement_for_the_effectiveness_of_the_treaty_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/nepal_gerneral_statement_for_the_effectiveness_of_the_treaty_0.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",26/04/2024,Rwanda,https://resolutions.unep.org/incres/uploads/rwandas_intevention_of_financial_mechanism_26_april_2024.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/rwandas_intevention_of_financial_mechanism_26_april_2024.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/rwandas_intevention_of_financial_mechanism_26_april_2024.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",28/04/2024,Rwanda,https://resolutions.unep.org/incres/uploads/rwanda_statement_on_intessession_work_28_april_2024.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/rwanda_statement_on_intessession_work_28_april_2024.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/rwanda_statement_on_intessession_work_28_april_2024.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",27/04/2024,Cook Island (Delegate specialised agencies),https://resolutions.unep.org/incres/uploads/cook_islands_-_statement_-_plenary.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/cook_islands_-_statement_-_plenary.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/cook_islands_-_statement_-_plenary.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",27/04/2024,India,https://resolutions.unep.org/incres/uploads/national_statement_inc-4_1.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/national_statement_inc-4_1.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/national_statement_inc-4_1.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",27/04/2024,Kenya,https://resolutions.unep.org/incres/uploads/kenya_-_statement_-_second_plenary_of_inc_4-27.4.24.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/kenya_-_statement_-_second_plenary_of_inc_4-27.4.24.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/kenya_-_statement_-_second_plenary_of_inc_4-27.4.24.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",28/04/2024,Guinea,https://resolutions.unep.org/incres/uploads/guinea_statement_inc-4_otta.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/guinea_statement_inc-4_otta.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/guinea_statement_inc-4_otta.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",28/04/2024,Malaysia,https://resolutions.unep.org/incres/uploads/my_inc-4_plenary_session_28_apr_2024_7pm.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/my_inc-4_plenary_session_28_apr_2024_7pm.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/my_inc-4_plenary_session_28_apr_2024_7pm.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",28/04/2024,Norway,https://resolutions.unep.org/incres/uploads/statement_by_norway_-_governing_body_0.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/statement_by_norway_-_governing_body_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/statement_by_norway_-_governing_body_0.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",29/04/2024,Maldives,https://resolutions.unep.org/incres/uploads/intersessonal_work_and_closing_statement_maldives.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/intersessonal_work_and_closing_statement_maldives.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/intersessonal_work_and_closing_statement_maldives.txt
"Item 4. Preparation of an international legally binding instrument on plastic pollution, including in the marine environment",29/04/2024,Philippines,https://resolutions.unep.org/incres/uploads/phl_plenary_28_apr_intersessional_work_0.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/phl_plenary_28_apr_intersessional_work_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/phl_plenary_28_apr_intersessional_work_0.txt
Item 7: Closure of the session,28/04/2024,Guinea Bissau,https://resolutions.unep.org/incres/uploads/declaration_de_guinee-bissau_inc_4_ottawa13493.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/declaration_de_guinee-bissau_inc_4_ottawa13493.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/declaration_de_guinee-bissau_inc_4_ottawa13493.txt
Item 7: Closure of the session,29/04/2024,Costa Rica,https://resolutions.unep.org/incres/uploads/costa_rica_national_statement_closing_session_29_april_2024.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/costa_rica_national_statement_closing_session_29_april_2024.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/costa_rica_national_statement_closing_session_29_april_2024.txt
Item 7: Closure of the session,29/04/2024,Dominican Republic,https://resolutions.unep.org/incres/uploads/declaracion_republica_dominicana._discusiones_planearia_de_cierre_inc4.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/declaracion_republica_dominicana._discusiones_planearia_de_cierre_inc4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/declaracion_republica_dominicana._discusiones_planearia_de_cierre_inc4.txt
Item 7: Closure of the session,29/04/2024,Eritrea,https://resolutions.unep.org/incres/uploads/eritreas_closing_statement_at_the_inc4.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/eritreas_closing_statement_at_the_inc4.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/eritreas_closing_statement_at_the_inc4.txt
Item 7: Closure of the session,29/04/2024,Guatemala,https://resolutions.unep.org/incres/uploads/inc4_intervencion_final_.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/inc4_intervencion_final_.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/inc4_intervencion_final_.txt
Item 7: Closure of the session,29/04/2024,Kenya,https://resolutions.unep.org/incres/uploads/closing_statement_inc_4_ottawa.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/closing_statement_inc_4_ottawa.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/closing_statement_inc_4_ottawa.txt
Item 7: Closure of the session,29/04/2024,Madagascar,https://resolutions.unep.org/incres/uploads/declaration_inc4_madagascar.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/declaration_inc4_madagascar.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/declaration_inc4_madagascar.txt
Item 7: Closure of the session,29/04/2024,Malaysia,https://resolutions.unep.org/incres/uploads/my_inc-4_plenary_session_29_apr_2024_8pm.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/my_inc-4_plenary_session_29_apr_2024_8pm.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/my_inc-4_plenary_session_29_apr_2024_8pm.txt
Item 7: Closure of the session,29/04/2024,Rwanda,https://resolutions.unep.org/incres/uploads/rwanda_statement_at_inc-4_closing_plenary_-_intersessional_work.docx_.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/rwanda_statement_at_inc-4_closing_plenary_-_intersessional_work.docx_.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/rwanda_statement_at_inc-4_closing_plenary_-_intersessional_work.docx_.txt
Item 7: Closure of the session,29/04/2024,Zambia,https://resolutions.unep.org/incres/uploads/zambia_statement_at_closing_plenary_of_the_committee_0.pdf,Members,session-4,~/Dropbox/plastics_text_analysis/downloads/session-4/zambia_statement_at_closing_plenary_of_the_committee_0.pdf,~/Dropbox/research_seed/INC-Plastic-Polution/tmp_data/text/session-4/zambia_statement_at_closing_plenary_of_the_committee_0.txt
